"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate","Treatment","Degree"
1640,625,0.0155308398666766,0.0127173443396805,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1650,625,0.0118669405746948,0.0100776929035899,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1660,625,0.0130134264886959,0.0111185973060481,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1670,625,0.0132550761296515,0.0113500992493897,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1680,625,0.0121928158904498,0.0102415791185075,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1690,625,0.0126399407957927,0.0106210912951874,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1700,625,0.0101038218031709,0.00866997919803003,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1710,625,0.00958657168383684,0.00796534039207074,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1720,625,0.01112083855855,0.00950561556651703,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1730,625,0.00830357407828745,0.00731455578991805,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1740,625,0.00803080852580412,0.00676338363730595,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1750,625,0.00851477080333549,0.00723100051498698,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1760,625,0.0093558485424375,0.0074707542283271,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1770,625,0.00692633831279471,0.00616437107718999,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1780,625,0.00657533377353964,0.0056161157719607,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1790,625,0.00571978796481963,0.00490559258051899,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1800,625,0.00550923700840884,0.00484298084962483,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1810,625,0.00541786903771258,0.0046913758443054,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1820,625,0.00510410952369595,0.00409317671200512,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1830,625,0.00434668438495908,0.00365439884626457,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1840,625,0.00502367765794876,0.00418082832263372,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1850,625,0.00659305774629723,0.0053125250264137,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1860,625,0.00585549170836156,0.00470957583948332,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1870,625,0.00507575878022799,0.00421220134796191,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1880,625,0.00427855352667383,0.0036160647189633,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1890,625,0.00387452662916183,0.0033951706120438,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1900,625,0.00318279141562516,0.00277765001528853,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1910,625,0.00287364338922523,0.00243183112804078,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1920,625,0.00428734566550348,0.00349002438311092,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1930,625,0.00317730349523305,0.00270955560889935,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1940,625,0.00319259111730731,0.00279772927225991,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1950,625,0.00378793910634097,0.0030860109568317,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1960,625,0.00322709163346614,0.00264073118751531,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1970,625,0.00565587720709288,0.00473793739849694,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1980,625,0.0061973016039958,0.00530464198881665,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
1990,625,0.00722201296512896,0.00595787277432724,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2000,625,0.00638978903774143,0.00526547579764521,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2010,625,0.00466309811786547,0.00406356400758249,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2020,625,0.00335456230427572,0.00300329571479851,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2030,625,0.00305367536622193,0.00266164014704176,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2040,625,0.0019408954449797,0.00169954400218457,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2050,625,0.00170584796605063,0.00153981623782893,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2060,625,0.00120620516671193,0.00102156687672112,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2070,625,0.000355811419947428,0.000337640335377306,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2080,625,0.000753338568736649,0.000607191228648201,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2090,625,0.0010027065086039,0.000922385735107112,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2100,625,0.000932772471427601,0.000839887799732011,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2110,625,0.00112829627262833,0.000959719310497004,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2120,625,0.000395772035307663,0.000364248515820444,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2130,625,0.000197942596646972,0.000189424635664609,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2140,625,0.000139967807404297,0.000137412273720727,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2150,625,0.00041176364766624,0.000380491739894122,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2160,625,0.000107985745881544,9.75949512643032e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2170,625,0.000565625555882006,0.000489552184655744,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2180,625,0.00089487424819577,0.000815251070435339,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2190,625,0.000639476907889347,0.000561258843040275,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2200,625,0.000575528066985072,0.000536281784241709,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2210,625,0.00129394263121637,0.00108308744314995,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2220,625,0.00108856961951995,0.000911342049668307,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2230,625,0.00120817806747425,0.00106803756914807,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2240,625,0.00128765132398505,0.00118465927344599,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2250,625,0.00200682239821261,0.00174180650715881,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2260,625,0.00120004872078001,0.00111696598287481,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2270,625,0.00203258113868427,0.00176838506537641,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2280,625,0.00317990364652861,0.00252670599345364,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2290,625,0.00288003507862795,0.00229077464786016,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2300,625,0.00182363785824308,0.0015024784193155,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2310,625,0.00280615600473539,0.00232766645211266,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2320,625,0.00145314312062485,0.0012980276477663,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2330,625,0.000765198072420104,0.000706815242238452,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2340,625,0.000509630008613746,0.000469151934371188,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2350,625,0.000461703586297597,0.000394443713734952,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2360,625,0.00102074040633858,0.000879204900923415,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2370,625,0.0010606487335135,0.000855796943196,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2380,625,0.00104849226811845,0.000871730000982228,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2390,625,0.00189930112900684,0.00169033898623491,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2400,625,0.00151086646295583,0.00137744433136,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2410,625,0.00223762277509099,0.00188240651527802,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2420,625,0.00219798630945732,0.00181062626781554,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2430,625,0.0017760819631892,0.00145768687567994,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2440,625,0.00181558449849965,0.0016529187395351,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2450,625,0.00116615514256446,0.00108385418430467,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2460,625,0.00133958874026752,0.0012273072549328,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2470,625,0.000906848302655627,0.000840933353670462,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2480,625,0.00142733374057261,0.00129428536517244,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2490,625,0.00191492162784296,0.00172122906582772,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2500,625,0.00186320411261413,0.00168919163351978,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2510,625,0.00106050045236036,0.000955074315376258,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2520,625,0.00186561952535447,0.00158506319765993,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2530,625,0.00150284402754216,0.00137123386316503,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2540,625,0.00136740466594404,0.00122989395589708,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2550,625,0.00116619007300669,0.00104500863765237,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2560,625,0.00111425952661942,0.00101440495505753,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2570,625,0.00128584492390753,0.00113800966662527,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2580,625,0.00147328032452093,0.00125980587632464,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2590,625,0.00253071155073389,0.00205131362162274,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2600,625,0.00187344752252028,0.00162039148512937,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2610,625,0.00225735885026253,0.00198581022587725,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2620,625,0.00174775993439915,0.00155233922693995,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2630,625,0.00148518409096353,0.00128085341591567,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2640,625,0.000735270611553339,0.000672089535726041,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2650,625,0.000335807917870978,0.000322663077008365,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2660,625,0.000529640903467449,0.000475693642891552,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2670,625,0.000559545648933066,0.000522672788655473,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2680,625,0.00106647068104338,0.000951728428375835,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2690,625,0.000916929026896585,0.000772831991754141,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2700,625,0.000723282503756274,0.000655635635868491,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2710,625,0.00128779529445589,0.00115112188830569,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2720,625,0.00117022827439257,0.00105712224655794,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2730,625,0.00186547808113134,0.00157658057703721,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2740,625,0.00125393852506479,0.00113987171045388,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2750,625,0.00109442621510268,0.000961739211720614,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2760,625,0.000641470145659685,0.000588103965333049,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2770,625,0.00073136809796336,0.000665211818848979,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2780,625,0.000976767319642611,0.000797771219118084,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2790,625,0.00112443029530775,0.000981628989320786,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2800,625,0.000683394512461959,0.000633911144722452,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2810,625,0.00064740180073612,0.000596430216425052,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2820,625,0.000837231421555012,0.000619218290637684,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2830,625,0.000137972129629815,0.000127189953603727,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2840,625,0.000105983678513509,0.000104253448961054,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2850,625,0.00035183041773865,0.000327490159938403,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2860,625,0.000952698613693694,0.000838047035194092,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2870,625,0.000877066800923817,0.000744470657587929,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2880,625,0.000281894571430285,0.000265584751056627,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2890,625,0.000363825363825364,0.000345138669307788,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2900,625,0.000427755323954698,0.000378531561815008,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2910,625,0.000491638154318422,0.000433986355895281,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2920,625,0.000381806805756287,0.000342735371971799,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2930,625,0.000723305626598465,0.000665678500850947,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2940,625,0.00130977861546817,0.00112979336987821,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2950,625,0.000978749158575341,0.000892730341596866,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2960,625,0.00120418409039169,0.000994693283961524,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2970,625,0.00135369871218928,0.00111056287429479,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2980,625,0.00107444849637124,0.000957703694335687,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
2990,625,0.000583483034031848,0.000539062534293603,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0,"Lattice",NA
0,8,0.714285714285714,0.5,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
10,280,0.71426915969808,0.511785185883898,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
20,540,0.699025114086747,0.492370639813286,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
30,604,0.68215979195037,0.49220869085509,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
40,625,0.660402505664401,0.473336753507622,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
50,625,0.661032881392745,0.475689001148545,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
60,625,0.654081240899493,0.471162858761064,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
70,625,0.639709829284159,0.458204334711863,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
80,625,0.643618482435908,0.460046914638758,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
90,625,0.649751876948845,0.468268528437637,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
100,625,0.65869420123938,0.485358057187332,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
110,625,0.653439985931853,0.485397130845635,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
120,625,0.647583541967796,0.479848706928126,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
130,625,0.643534964237466,0.472818923276719,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
140,625,0.6377034119967,0.472089832281406,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
150,625,0.63387690873881,0.472222189287597,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
160,625,0.632397644707596,0.475269765000845,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
170,625,0.627850300327758,0.471707061179836,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
180,625,0.620743065099298,0.462598945693805,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
190,625,0.615104168525863,0.45318025096719,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
200,625,0.60802467655775,0.445025077425299,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
210,625,0.596752223886362,0.434229959320767,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
220,625,0.60126582278481,0.440248620015934,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
230,625,0.610949533604401,0.449339058512649,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
240,625,0.620143704471305,0.46251816168473,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
250,625,0.627852403395884,0.477851147385691,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
260,625,0.6307156844941,0.486891872758854,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
270,625,0.633703836252976,0.494018960778534,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
280,625,0.641831443647186,0.501745675297775,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
290,625,0.647580001993819,0.511444996437497,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,1,"Lattice",NA
