"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate","Struct"
1900,625,1e-05,1.03764257459681e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1910,625,1.79995320121677e-05,1.83783178816277e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1920,625,6.59936646081976e-05,6.41670277667731e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1930,625,1e-05,9.97596100819666e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1940,625,0.000127980291035181,0.000124105205559164,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1950,625,0.000265896300442827,0.000258840163089717,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1960,625,0.000197948929176273,0.000193131934586506,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1970,625,0.000247910752129233,0.000241629283777022,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1980,625,0.000199941617047822,0.000196978022363832,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
1990,625,8.99874017637531e-05,8.70046629705278e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2000,625,1e-05,9.76190225155515e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2010,625,0.00035183112106189,0.000325206072414038,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2020,625,0.000175956010997251,0.000167597845991892,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2030,625,8.79897931839907e-05,8.6082315126847e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2040,625,5.19953204211621e-05,5.14954809593823e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2050,625,4.19985720485503e-05,4.21600613874664e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2060,625,2.19993840172475e-05,2.08583550058822e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2070,625,6.39946244515461e-05,6.19719613121332e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2080,625,0.000125976568358285,0.000119024333568685,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2090,625,9.99870016897803e-05,9.63107035956131e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2100,625,0.000281897952941035,0.000252934394770012,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2110,625,0.000121980239201249,0.000116103081135883,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2120,625,0.000151966871222074,0.000148360932215555,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2130,625,9.7990005019488e-05,9.37766237512873e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2140,625,9.59894411614722e-05,9.18746276279642e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2150,625,6.7993336653008e-05,6.20877623108998e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2160,625,3.19992320184316e-05,3.12560309778941e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2170,625,0.000139970326290826,0.000138406092211911,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2180,625,0.000129977383935195,0.000124687480540327,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2190,625,0.000231919755764505,0.00020717327667539,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2200,625,0.000151967478959503,0.000151278625212488,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2210,625,0.000201945474721825,0.000198434539624106,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2220,625,0.000247897866079175,0.000231062543137987,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2230,625,0.000121979263525201,0.000121711234002797,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2240,625,0.000231932275775474,0.000211093435250193,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2250,625,6e-06,5.78352338716863e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2260,625,0.000107985098056468,0.000100343624811381,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2270,625,8.99848825397333e-05,8.49875624257592e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2280,625,6e-06,6.03186423087578e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2290,625,7.79897053588926e-05,7.6096081776905e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2300,625,3.59988480368628e-05,3.57836775150112e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2310,625,8.9988121567953e-05,8.80193353014499e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2320,625,0.000161956595632371,0.000145738965321924,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2330,625,2.99992200202795e-05,2.95998591515336e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2340,625,2.79991040286711e-05,2.86290033247936e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2350,625,0.000293852486052002,0.000280482326220651,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2360,625,0.000117979235654525,0.0001018587176541,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2370,625,0.000179958969354987,0.000177821108785408,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2380,625,4e-06,4.22757417102967e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2390,625,0.000149967007258403,0.000148382483895523,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2400,625,0.000181961060333089,0.000167653030116808,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2410,625,0.000219934899269816,0.00020093769951733,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2420,625,0.000199934021772815,0.000185328849573525,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2430,625,0.000359815055061698,0.000313125326457037,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2440,625,0.000857024705884703,0.000745935976003985,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2450,625,0.000253894887516568,0.000242523400133892,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2460,625,3.5998920032399e-05,3.55652530194281e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2470,625,9.19917207451329e-05,8.82213462962649e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2480,625,0.000115977964186805,0.000113054637707059,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2490,625,4.99973001457921e-05,5.06855252650502e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2500,625,9.39887213534376e-05,9.64621791682503e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2510,625,1e-05,1.05175581432714e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2520,625,0.000175953548263259,0.000165060691945745,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2530,625,8.59886494982662e-05,8.18759802841577e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2540,625,0.000211941080379654,0.000201390865724931,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2550,625,0.000165966474772096,0.000161407400339645,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2560,625,2.59991680266231e-05,2.57593169423586e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2570,625,1.99992800259191e-05,1.99420019141725e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2580,625,8e-06,7.99208594442038e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2590,625,2.39994240138237e-05,2.43530895374103e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2600,625,1.2e-05,1.20727950657388e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2610,625,2.99992200202795e-05,2.9790703258206e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2620,625,6.99921608779817e-05,6.67355938522573e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2630,625,0.000267894985165815,0.000258485814669652,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2640,625,0.000141971321792998,0.000140278566717833,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2650,625,0.000105980711510505,9.88036556578431e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2660,625,0.000349820192421096,0.000313472433964606,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2670,625,0.000247916699988804,0.00023072683654787,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2680,625,7.99905611137886e-05,7.86390367786843e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2690,625,0.000187954139190038,0.000169776333436951,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2700,625,0.000203941672681613,0.000197066215719107,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2710,625,0.000315847761379015,0.00028368699823387,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2720,625,0.000215923563058677,0.000202852449451755,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2730,625,0.000107983370560934,0.000100495379539797,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2740,625,9.99838026239749e-05,9.83762305123499e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2750,625,0.000421735993268214,0.000403376390912554,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2760,625,0.00037775898976453,0.000347707104966471,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2770,625,0.000171953228721788,0.000161204627192142,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2780,625,9.19869378548246e-05,8.85113517236886e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2790,625,0.000171962856023099,0.000161181841082351,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2800,625,0.000171965606878624,0.000168506369715862,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2810,625,0.000403785993423486,0.000364412295983029,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2820,625,0.000105981347282878,0.000104021708532347,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2830,625,6.39948804095672e-05,6.2684478798197e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2840,625,0.000147971293569048,0.000142311411335697,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2850,625,0.000107981427194523,0.000107280551761979,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2860,625,0.000167957674665984,0.000158585438926552,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2870,625,0.00010398752149742,0.000101520177867533,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2880,625,0.000113984042234087,0.000106271005009711,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2890,625,6.39941125416462e-05,6.50600389763301e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2900,625,0.000141971321792998,0.000134615098388343,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2910,625,1.99994000179995e-05,1.87722648581117e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2920,625,0.000109975145617091,0.00010218443938441,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2930,625,0.000143968902717013,0.000133269381770788,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2940,625,0.000253904531896007,0.000241685230095355,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2950,625,1.79995680103677e-05,1.78309567628584e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2960,625,9.7984714384556e-05,9.25241409820825e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2970,625,3.19990400287991e-05,3.13563889178073e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2980,625,8e-06,8.18186989979985e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
2990,625,0.000181955239011203,0.000171738528245638,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
0,19,0.217391304347826,0.105263157894737,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
10,423,0.17401825036948,0.0890660253679561,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
20,614,0.222278625089361,0.111281709666011,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
30,625,0.204660947536319,0.105679530679686,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
40,625,0.204647918209901,0.106102467197531,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
50,625,0.209316419431704,0.107684873653256,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
60,625,0.21366829760023,0.111386898678018,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
70,625,0.207098577602657,0.108665597576711,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
80,625,0.195658734040229,0.100814444732951,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
90,625,0.17614195473447,0.0887527730550972,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
100,625,0.1725298548205,0.0881327725368038,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
110,625,0.179441689391467,0.0936253702055203,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
120,625,0.191536446336592,0.100970312659296,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
130,625,0.201970698104979,0.108017637236439,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
140,625,0.216933037410001,0.116331114351117,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
150,625,0.213992805021524,0.117512578126054,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
160,625,0.201501309838935,0.112038842192802,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
170,625,0.180314144819343,0.102839477390021,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
180,625,0.147343324612662,0.084211539704412,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
190,625,0.116427933261181,0.0665208060288718,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
200,625,0.100948695336793,0.0565878851980616,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
210,625,0.0881233031232753,0.0508399658392676,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
220,625,0.0827536901056018,0.049349348787756,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
230,625,0.0773078689099848,0.0471245866499654,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
240,625,0.0729069791376236,0.0457816824982255,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
250,625,0.0772750011199546,0.0488919659126743,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
260,625,0.0941380721212858,0.0576525588390994,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
270,625,0.107564979455193,0.0641388510396262,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
280,625,0.114338424030461,0.0685778695067334,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
290,625,0.112591066436858,0.0697799942406638,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
300,625,0.10459269496904,0.0662072553439959,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
310,625,0.0968815044732518,0.0630744349957735,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
320,625,0.0900096148012788,0.058346966234211,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
330,625,0.0939198048762596,0.060673237734798,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
340,625,0.116614887715715,0.0712636024554058,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
350,625,0.143853481313316,0.084657976641012,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
360,625,0.1783233838532,0.103196607668936,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
370,625,0.213978813308155,0.122807268680417,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
380,625,0.249081581941053,0.14314305214567,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
390,625,0.294958306647778,0.170774498660618,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
400,625,0.347967025461488,0.206140202835666,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
410,625,0.401775143577789,0.244107143644037,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
420,625,0.458367967021241,0.286884452769555,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
430,625,0.503185409891174,0.324718481059505,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
440,625,0.532776898090159,0.351630530620369,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
450,625,0.552781755945309,0.373418093165397,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
460,625,0.569857099445319,0.392844692781587,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
470,625,0.580035675492531,0.405785559287451,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
480,625,0.594622521161488,0.424084702468532,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
490,625,0.605314732573856,0.439666332760535,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
500,625,0.612338137788772,0.451024027500022,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
510,625,0.620155763608602,0.461143985972129,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
520,625,0.620445233204767,0.465482617789753,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
530,625,0.617299389045367,0.461472653300326,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
540,625,0.612396090653101,0.45935306571065,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
550,625,0.607717313043416,0.45516239732209,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
560,625,0.607976858157654,0.456595748366584,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
570,625,0.595895907371317,0.449448235499289,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
580,625,0.587792248548564,0.446516037781587,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
590,625,0.584168477160219,0.445943775844678,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
600,625,0.576277081492999,0.440892775182935,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"3",TRUE
