"Time","N","ProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","EnvChangeFreq","Replicate"
2780,625,0.363840938609517,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2790,625,0.363415132495783,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2800,625,0.35680282251361,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2810,625,0.356213955733387,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2820,625,0.35793429331087,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2830,625,0.365857159635135,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2840,625,0.370793663180896,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2850,625,0.373150279833203,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2860,625,0.37392258287051,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2870,625,0.366524399959253,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2880,625,0.370508412396723,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2890,625,0.378183363274394,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2900,625,0.375206686653947,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2910,625,0.37111999386041,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2920,625,0.372342971605468,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2930,625,0.367368797324024,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2940,625,0.369400937993153,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2950,625,0.362754138385408,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2960,625,0.356009584336095,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2970,625,0.36439221801733,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2980,625,0.369711980290301,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
2990,625,0.366942489934236,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,19
0,20,0.853109756097561,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
10,434,0.821600877710774,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
20,625,0.76525242091672,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
30,625,0.720779958003567,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
40,625,0.721512665839315,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
50,625,0.756004061761081,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
60,625,0.731331060302179,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
70,625,0.698320711298638,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
80,625,0.704149923082496,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
90,625,0.714485391951055,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
100,625,0.702368700766416,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
110,625,0.687078518237624,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
120,625,0.676594819088111,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
130,625,0.664804318517663,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
140,625,0.660466983774402,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
150,625,0.671436102196975,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
160,625,0.677728062167517,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
170,625,0.684036881968899,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
180,625,0.679839947910007,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
190,625,0.679227108009009,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
200,625,0.692716580319124,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
210,625,0.709227209761251,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
220,625,0.729877725052165,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
230,625,0.736682172372841,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
240,625,0.736951645329607,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
250,625,0.732255946219685,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
260,625,0.735375179105603,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
270,625,0.73391080428444,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
280,625,0.726227483325183,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
290,625,0.720256820853772,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
300,625,0.715903338666363,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
310,625,0.704374805318294,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
320,625,0.697868533115883,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
330,625,0.686983341179013,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
340,625,0.676361280393516,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
350,625,0.666538389972428,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
360,625,0.662651674255013,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
370,625,0.6502040554689,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
380,625,0.650742555292595,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
390,625,0.654119124860062,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
400,625,0.660501025034413,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
410,625,0.661017820299134,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
420,625,0.669235221010865,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
430,625,0.684661519108945,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
440,625,0.697118337298924,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
450,625,0.704382926617701,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
460,625,0.708783942429065,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
470,625,0.705133902091322,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
480,625,0.702124494257784,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
490,625,0.687229613080126,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
500,625,0.674618441548884,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
510,625,0.657533184308098,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
520,625,0.629084740665757,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
530,625,0.597767374864962,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
540,625,0.577281605993407,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
550,625,0.556909703703372,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
560,625,0.539087853467296,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
570,625,0.514776305089693,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
580,625,0.491446002967689,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
590,625,0.466884224668709,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
600,625,0.442362798058116,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
610,625,0.423456762322256,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
620,625,0.402022365098997,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
630,625,0.37601753574559,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
640,625,0.357920515345915,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
650,625,0.326575661398904,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
660,625,0.309059221255538,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
670,625,0.292478874523502,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
680,625,0.269038124381926,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
690,625,0.258664554390139,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
700,625,0.254407286299623,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
710,625,0.243304058354724,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
720,625,0.226189009129898,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
730,625,0.215582861443182,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
740,625,0.208517194836501,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
750,625,0.195622169608197,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
760,625,0.193061671052985,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
770,625,0.173518026136079,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
780,625,0.170768139092567,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
790,625,0.167178013912116,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
800,625,0.151189067931118,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
810,625,0.152844396948083,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
820,625,0.143745074993656,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
830,625,0.137798233920626,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
840,625,0.129085370733294,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
850,625,0.127266031018537,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
860,625,0.124753947098626,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
870,625,0.115378698971435,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
880,625,0.123139296278249,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
890,625,0.117263916749818,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
900,625,0.120104110757882,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
910,625,0.118140777117257,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
920,625,0.122346840949622,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
930,625,0.133512193549153,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
940,625,0.139406139909411,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
950,625,0.132482062053672,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
960,625,0.136282428981186,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
970,625,0.134587304222327,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
980,625,0.133134461777045,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
990,625,0.132879854733126,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1000,625,0.133107270374461,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1010,625,0.1227624989077,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1020,625,0.119420489230902,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1030,625,0.120016323129082,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1040,625,0.123488859512736,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1050,625,0.120054137464332,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1060,625,0.120837248774689,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1070,625,0.120565396351181,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1080,625,0.118359118110562,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1090,625,0.121029066997373,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1100,625,0.12534310496267,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1110,625,0.116661878869895,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1120,625,0.107832821173239,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1130,625,0.111264499079962,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1140,625,0.108867508700474,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1150,625,0.100582808043103,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1160,625,0.0976807100198837,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1170,625,0.103846850060895,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1180,625,0.100880308063763,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1190,625,0.103006282413459,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1200,625,0.100091723699993,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1210,625,0.0996735432219588,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1220,625,0.105211630371467,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1230,625,0.105871421308228,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1240,625,0.111871664466951,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1250,625,0.115699943308987,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1260,625,0.113889192551757,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1270,625,0.116089207487057,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1280,625,0.113477455390861,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1290,625,0.120865538551583,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1300,625,0.118195642380379,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1310,625,0.11445660936728,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1320,625,0.122238393822182,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1330,625,0.128036760560974,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1340,625,0.12546158310379,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1350,625,0.125609933259842,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1360,625,0.117916018662519,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1370,625,0.11931046971879,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1380,625,0.120710006151641,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1390,625,0.120283238609895,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1400,625,0.118451348422368,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1410,625,0.121092369311726,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1420,625,0.114279473484395,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1430,625,0.111605572179511,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1440,625,0.11877791174842,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1450,625,0.119905761759114,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1460,625,0.118595308029227,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1470,625,0.113806549690147,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1480,625,0.110378296144279,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1490,625,0.111921942332865,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1500,625,0.107764431862096,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1510,625,0.106038693863258,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1520,625,0.0994867515421322,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1530,625,0.0986121372591302,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1540,625,0.0908498924209392,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1550,625,0.0988177169169396,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1560,625,0.0989981791491404,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1570,625,0.104550825558115,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1580,625,0.110000956862882,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1590,625,0.116800705650392,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1600,625,0.117215908502284,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1610,625,0.124109829402532,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1620,625,0.125205614979212,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1630,625,0.120223764874966,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1640,625,0.114738210245219,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1650,625,0.112912652509083,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1660,625,0.111986481398911,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1670,625,0.112720647998277,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1680,625,0.109665106794594,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1690,625,0.111059322770831,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1700,625,0.116270376907902,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1710,625,0.109053235742328,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1720,625,0.108544873372752,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1730,625,0.106088150506675,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1740,625,0.102554382639675,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1750,625,0.106117678756694,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1760,625,0.103408752344065,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1770,625,0.101273269443823,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1780,625,0.104244862737395,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1790,625,0.103990133716866,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1800,625,0.100868362325676,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1810,625,0.10041578465915,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1820,625,0.0989250233326217,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1830,625,0.099240616262321,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1840,625,0.0980171244324724,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1850,625,0.101836455677493,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1860,625,0.101378488258463,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1870,625,0.0980070704873472,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1880,625,0.103405590175695,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1890,625,0.107519369555042,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1900,625,0.104911050476534,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1910,625,0.106655630529735,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1920,625,0.102598386045425,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1930,625,0.104624244028018,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1940,625,0.103081256131394,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1950,625,0.105712238308072,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1960,625,0.103772608731491,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1970,625,0.10799035706799,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1980,625,0.109393811439798,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
1990,625,0.111266424865229,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
2000,625,0.115476495919117,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
2010,625,0.11440931641774,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
2020,625,0.112664185601265,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
2030,625,0.114040745557,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
2040,625,0.116427650312005,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
2050,625,0.10994889588584,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
2060,625,0.11427506328675,8,"lattice, 25x25","uniform",0.05,0.001,1e-05,1e-05,0.1,800,2000,NA,19
