"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate"
2390,1,6.19925608926929e-05,6.19925608926929e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2400,1,4.79957763716793e-05,4.79957763716793e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2410,1,9.99850022496625e-05,9.99850022496625e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2420,1,0.0002638965525514,0.0002638965525514,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2430,1,0.000243904877097932,0.000243904877097932,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2440,1,0.00012597379745013,0.00012597379745013,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2450,1,0.000269902834979407,0.000269902834979407,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2460,1,0.000123973965467252,0.000123973965467252,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2470,1,0.00023989252814739,0.00023989252814739,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2480,1,0.000249911031672725,0.000249911031672725,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2490,1,4e-06,4e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2500,1,1.4e-05,1.4e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2510,1,0.000183950701212075,0.000183950701212075,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2520,1,0.000247897370488618,0.000247897370488618,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2530,1,0.000293850723832293,0.000293850723832293,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2540,1,0.000329842994734506,0.000329842994734506,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2550,1,0.000171958729904823,0.000171958729904823,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2560,1,0.00016196631100731,0.00016196631100731,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2570,1,0.000189954410941374,0.000189954410941374,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2580,1,0.000185944588512623,0.000185944588512623,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2590,1,0.000207931798370135,0.000207931798370135,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2600,1,0.000243890249387776,0.000243890249387776,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2610,1,0.000141966212041534,0.000141966212041534,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2620,1,0.000205932042425999,0.000205932042425999,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2630,1,3.39989800305991e-05,3.39989800305991e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2640,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2650,1,7.59908810942687e-05,7.59908810942687e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2660,1,1.4e-05,1.4e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2670,1,4.19975641412798e-05,4.19975641412798e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2680,1,5.39968681816455e-05,5.39968681816455e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2690,1,2.19993840172475e-05,2.19993840172475e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2700,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2710,1,2.59992720203834e-05,2.59992720203834e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2720,1,2.79992160219514e-05,2.79992160219514e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2730,1,0.000151963832607839,0.000151963832607839,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2740,1,0.000167954652243894,0.000167954652243894,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2750,1,2.59992200233993e-05,2.59992200233993e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2760,1,2.59992720203834e-05,2.59992720203834e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2770,1,0.000179946016195141,0.000179946016195141,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2780,1,5.99946004859563e-05,5.99946004859563e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2790,1,8.19901611806583e-05,8.19901611806583e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2800,1,0.000125973545555433,0.000125973545555433,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2810,1,0.000205931630698608,0.000205931630698608,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2820,1,6.19962802231866e-05,6.19962802231866e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2830,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2840,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2850,1,6.9991740974565e-05,6.9991740974565e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2860,1,2.19993400197994e-05,2.19993400197994e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2870,1,6.5994192511059e-05,6.5994192511059e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2880,1,6.39943684955724e-05,6.39943684955724e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2890,1,4.19987400377989e-05,4.19987400377989e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2900,1,8e-06,8e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2910,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2920,1,5.59950724336258e-05,5.59950724336258e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2930,1,4.19974801511909e-05,4.19974801511909e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2940,1,5.39968681816455e-05,5.39968681816455e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2950,1,2.39985600863948e-05,2.39985600863948e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2960,1,7.19913610366756e-05,7.19913610366756e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2970,1,0.000183944816555033,0.000183944816555033,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2980,1,8e-06,8e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
2990,1,1.2e-05,1.2e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
0,1,0.644967,0.644967,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
10,1,0.415864865744822,0.415864865744822,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
20,1,0.312701781801225,0.312701781801225,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
30,1,0.67903451802608,0.67903451802608,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
40,1,0.93172726524317,0.93172726524317,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
50,1,0.968019881981342,0.968019881981342,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
60,1,0.979599200216648,0.979599200216648,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
70,1,0.993828395326548,0.993828395326548,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
80,1,0.998089591356783,0.998089591356783,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
90,1,0.99929168097311,0.99929168097311,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
100,1,0.999418194273495,0.999418194273495,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
110,1,0.998828838276415,0.998828838276415,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
120,1,0.998628520371236,0.998628520371236,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
130,1,0.998406490627923,0.998406490627923,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
140,1,0.998456937176443,0.998456937176443,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
150,1,0.999045847354788,0.999045847354788,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
160,1,0.999302919494805,0.999302919494805,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
170,1,0.999529470886811,0.999529470886811,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
180,1,0.99908432971174,0.99908432971174,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
190,1,0.998739080032792,0.998739080032792,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
200,1,0.998437753985089,0.998437753985089,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
210,1,0.998076316265779,0.998076316265779,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
220,1,0.997504460326527,0.997504460326527,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
230,1,0.997033328177853,0.997033328177853,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
240,1,0.996829185599245,0.996829185599245,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
250,1,0.99672236534765,0.99672236534765,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
260,1,0.997103052012838,0.997103052012838,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
270,1,0.998025553265607,0.998025553265607,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
280,1,0.998520288383623,0.998520288383623,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
290,1,0.99853472110458,0.99853472110458,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
300,1,0.998850432088635,0.998850432088635,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
310,1,0.99783808809771,0.99783808809771,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
320,1,0.997462638615484,0.997462638615484,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
330,1,0.996401037758237,0.996401037758237,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
340,1,0.995907522683857,0.995907522683857,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
350,1,0.994770556879121,0.994770556879121,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
360,1,0.994019639090959,0.994019639090959,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
370,1,0.99293728699611,0.99293728699611,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
380,1,0.991649160212795,0.991649160212795,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
390,1,0.98936564130552,0.98936564130552,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
400,1,0.986751731216233,0.986751731216233,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
410,1,0.983825660227407,0.983825660227407,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
420,1,0.978314174630777,0.978314174630777,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
430,1,0.971643600445866,0.971643600445866,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
440,1,0.969382384095168,0.969382384095168,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
450,1,0.961601099917343,0.961601099917343,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
460,1,0.952584649694895,0.952584649694895,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
470,1,0.945374997726886,0.945374997726886,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
480,1,0.932561137705999,0.932561137705999,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
490,1,0.919413408759565,0.919413408759565,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
500,1,0.895613962570003,0.895613962570003,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
510,1,0.87298424583315,0.87298424583315,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
520,1,0.851116882023802,0.851116882023802,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
530,1,0.823329892082861,0.823329892082861,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
540,1,0.792448355192942,0.792448355192942,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
550,1,0.75889730437874,0.75889730437874,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
560,1,0.705271022168991,0.705271022168991,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
570,1,0.668547896727735,0.668547896727735,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
580,1,0.6132713449176,0.6132713449176,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
590,1,0.562844440603071,0.562844440603071,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
600,1,0.513422686741014,0.513422686741014,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
610,1,0.46324046193589,0.46324046193589,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
620,1,0.411999389431753,0.411999389431753,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
630,1,0.37065867727257,0.37065867727257,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
640,1,0.323607114024477,0.323607114024477,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
650,1,0.283065195317792,0.283065195317792,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
660,1,0.239904594887212,0.239904594887212,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
670,1,0.196222075253252,0.196222075253252,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
680,1,0.163385817313467,0.163385817313467,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
690,1,0.140225324169206,0.140225324169206,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
700,1,0.116038775846459,0.116038775846459,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
710,1,0.0969055431322145,0.0969055431322145,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
720,1,0.0792387148319352,0.0792387148319352,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
730,1,0.0685766589726706,0.0685766589726706,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
740,1,0.0542536999135517,0.0542536999135517,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
750,1,0.0419555585619102,0.0419555585619102,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
760,1,0.0379746835443038,0.0379746835443038,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
770,1,0.0307828288131096,0.0307828288131096,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
780,1,0.0216338660806769,0.0216338660806769,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
790,1,0.0181095681414827,0.0181095681414827,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
800,1,0.0129461456819042,0.0129461456819042,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
810,1,0.0117288741734867,0.0117288741734867,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
820,1,0.0105220048514633,0.0105220048514633,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
830,1,0.00722235190321139,0.00722235190321139,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
840,1,0.00741530030878963,0.00741530030878963,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
850,1,0.00647661979865041,0.00647661979865041,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
860,1,0.00652466203438764,0.00652466203438764,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
870,1,0.00647344678862384,0.00647344678862384,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
880,1,0.00474805720694344,0.00474805720694344,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
890,1,0.00320425429439733,0.00320425429439733,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
900,1,0.00296836333882145,0.00296836333882145,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
910,1,0.00294823762675829,0.00294823762675829,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
920,1,0.00178298979866575,0.00178298979866575,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
930,1,0.000902716337368262,0.000902716337368262,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
940,1,0.00102053247430195,0.00102053247430195,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
950,1,0.000804890860394377,0.000804890860394377,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
960,1,0.000884801978121623,0.000884801978121623,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
970,1,0.000844955634835343,0.000844955634835343,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
980,1,0.000125977575991474,0.000125977575991474,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
990,1,0.00016595552391959,0.00016595552391959,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1000,1,0.000323835491570282,0.000323835491570282,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1010,1,0.000317846797843439,0.000317846797843439,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1020,1,0.000155962880834361,0.000155962880834361,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1030,1,0.000217928083732368,0.000217928083732368,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1040,1,0.000407756976841802,0.000407756976841802,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1050,1,0.000645417833114531,0.000645417833114531,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1060,1,0.000413764981490513,0.000413764981490513,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1070,1,0.000473660858825081,0.000473660858825081,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1080,1,0.000123970247140686,0.000123970247140686,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1090,1,0.000253892857214256,0.000253892857214256,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1100,1,0.000161956271806612,0.000161956271806612,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1110,1,0.000345824321244808,0.000345824321244808,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1120,1,0.000445719196905949,0.000445719196905949,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1130,1,0.000349801312854299,0.000349801312854299,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1140,1,0.000241912911351913,0.000241912911351913,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1150,1,0.000435740298781926,0.000435740298781926,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1160,1,0.000389778605751933,0.000389778605751933,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1170,1,0.000125977324081665,0.000125977324081665,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1180,1,2e-06,2e-06,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1190,1,7.19936645575189e-05,7.19936645575189e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1200,1,1.2e-05,1.2e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1210,1,0,0,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1220,1,0.000115979123757724,0.000115979123757724,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1230,1,1.99994400156796e-05,1.99994400156796e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1240,1,2.19993840172475e-05,2.19993840172475e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1250,1,9.59884813822341e-05,9.59884813822341e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1260,1,0.000185966897892175,0.000185966897892175,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1270,1,7.99905611137886e-05,7.99905611137886e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1280,1,3.59989920282232e-05,3.59989920282232e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1290,1,1e-05,1e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1300,1,0.00012197828786476,0.00012197828786476,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1310,1,0.000539595303522358,0.000539595303522358,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1320,1,0.00107433478108931,0.00107433478108931,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1330,1,0.000908784046945187,0.000908784046945187,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1340,1,0.000437697988388012,0.000437697988388012,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1350,1,0.000495611440630546,0.000495611440630546,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1360,1,0.00124972050979014,0.00124972050979014,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1370,1,0.00162423178226514,0.00162423178226514,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1380,1,0.00142704886295142,0.00142704886295142,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1390,1,0.000663401611746205,0.000663401611746205,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1400,1,0.000735164852727302,0.000735164852727302,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1410,1,0.0011060886787631,0.0011060886787631,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1420,1,0.000898797409066669,0.000898797409066669,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1430,1,0.000751085178252888,0.000751085178252888,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1440,1,0.00068928314552865,0.00068928314552865,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
1450,1,0.000809032397252886,0.000809032397252886,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,18
