"Time","N","ProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","EnvChangeFreq","Replicate"
950,625,0.000221946288998062,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
960,625,0.000157966511099647,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
970,625,9.79894171429486e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
980,625,0.000259902276743944,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
990,625,5.59968641756062e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1000,625,0.000339849106996494,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1010,625,0.000329858160990774,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1020,625,0.000455720187804688,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1030,625,0.000907067534574457,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1040,625,0.00124418597684576,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1050,625,0.00125803746155997,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1060,625,0.000936907565778303,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1070,625,0.000415759690898661,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1080,625,6e-06,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1090,625,0.000371830445316935,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1100,625,0.000295905310300704,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1110,625,0.000213931114181234,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1120,625,0.000219933140325341,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1130,625,0.000261912521217913,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1140,625,0.00152359272349687,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1150,625,0.0028315619454027,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1160,625,0.00356935138192857,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1170,625,0.00268487143711381,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1180,625,0.0038963262640662,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1190,625,0.00258967677883283,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1200,625,0.00281770972408763,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1210,625,0.0027104483799092,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1220,625,0.00149324347254967,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1230,625,0.00202069768926337,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1240,625,0.00125581738937726,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1250,625,0.00124385559295774,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1260,625,0.000801059556081161,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1270,625,0.000685373568558338,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1280,625,0.000353811064891348,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1290,625,0.000705349667606467,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1300,625,0.000317856328939319,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1310,625,0.0001399708860557,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1320,625,7.59928566714729e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1330,625,5.39960042956821e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1340,625,2.99983800874753e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1350,625,0.000149972704967696,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1360,625,0.000349842570843121,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1370,625,0.000371811119951065,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1380,625,0.00074123948828502,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1390,625,0.00070537080923816,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1400,625,0.0007372848337113,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1410,625,0.0011840912449132,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1420,625,0.000872919325874567,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1430,625,0.000293885384699967,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1440,625,0.00119018853305269,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1450,625,0.0013476873684757,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1460,625,0.000815145727277813,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1470,625,0.00072141709498725,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1480,625,0.00117219247919708,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1490,625,0.00120023325664622,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1500,625,0.00177772634586454,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1510,625,0.00146522193920327,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1520,625,0.00153110926570635,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1530,625,0.00200710266948645,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1540,625,0.00358678485862969,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1550,625,0.00370921210600821,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1560,625,0.00276188597356481,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1570,625,0.00172386272944932,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1580,625,0.000876863584794107,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1590,625,0.000671354157300677,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1600,625,0.00198517206154632,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1610,625,0.0016562998261883,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1620,625,0.00260571383002053,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1630,625,0.00252639554939632,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1640,625,0.00124197805971878,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1650,625,0.00164665071245087,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1660,625,0.00152092469027626,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1670,625,0.00160497622479249,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1680,625,0.00104270496043913,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1690,625,0.00108251046559934,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1700,625,0.00128388415890612,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1710,625,0.000813094213046666,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1720,625,0.00110433686867577,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1730,625,0.0011424690914175,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1740,625,0.00101662552229386,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1750,625,0.000707353478920267,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1760,625,0.000980738769941855,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1770,625,0.000671425259977459,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1780,625,0.000407767572483684,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1790,625,0.000501662882542931,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1800,625,0.00128182346375854,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1810,625,0.00114828446301226,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1820,625,0.00142909322438161,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1830,625,0.00141355455062741,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1840,625,0.000890932662670121,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1850,625,0.00149707770432117,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1860,625,0.000819076082179302,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1870,625,0.00056554756195044,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1880,625,0.000391788434245507,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1890,625,0.000863071335243278,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1900,625,0.000443738194465266,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1910,625,0.000323840670390168,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1920,625,0.000932981184546475,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1930,625,0.00133967700008186,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1940,625,0.00163485127644157,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1950,625,0.00180587898415815,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1960,625,0.000775153532342682,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1970,625,0.000171954603984548,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1980,625,0.000453740460456619,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
1990,625,0.00102274407028169,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2000,625,0.00132394523699219,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2010,625,0.00225407179118917,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2020,625,0.00220208519915507,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2030,625,0.00385362210604929,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2040,625,0.00420518433752923,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2050,625,0.00437422510741529,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2060,625,0.00661590238962741,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2070,625,0.00606633640159385,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2080,625,0.00475987779068472,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2090,625,0.00571340026779081,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2100,625,0.00529267730369593,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2110,625,0.00448732107926539,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2120,625,0.00400954007748327,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2130,625,0.00178786288528345,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2140,625,0.00170442071649536,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2150,625,0.000982734238301068,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2160,625,0.0015030150121858,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2170,625,0.00144710867686363,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2180,625,0.00116828262454192,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2190,625,0.00153095340272857,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2200,625,0.00187138889775593,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2210,625,0.00132760765101287,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2220,625,0.00122599916935561,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2230,625,0.00132960139907607,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2240,625,0.000845050163616095,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2250,625,0.000847027612301078,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2260,625,0.00075122923880099,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2270,625,0.000405762223337124,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2280,625,0.000831079164285971,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2290,625,0.000723250712262096,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2300,625,0.000319842637422388,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2310,625,0.000425764977732292,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2320,625,0.00120408309970527,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2330,625,0.000213940952297166,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2340,625,8.79919047447635e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2350,625,0.000129978943411167,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2360,625,3.19981441076418e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2370,625,0.000479683408950093,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2380,625,0.000619435075211407,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2390,625,0.000589529555414779,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2400,625,0.000759281719493359,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2410,625,0.00129791554763051,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2420,625,0.000890905967471944,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2430,625,0.000809192425958893,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2440,625,0.000565533999984013,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2450,625,0.0005216108782848,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2460,625,0.000329846291628101,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2470,625,0.000541636020594161,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2480,625,0.00075726242639669,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2490,625,0.00174048074792769,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2500,625,0.00207040163398171,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2510,625,0.00246007854707841,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2520,625,0.0027778718791287,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2530,625,0.00226923767173822,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2540,625,0.0015266535753628,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2550,625,0.000755202506153502,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2560,625,0.00135956366191784,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2570,625,0.0016823022995456,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2580,625,0.00184556694819045,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2590,625,0.0017616909040487,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2600,625,0.00220164165888913,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2610,625,0.00193287401810399,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2620,625,0.00251965490296139,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2630,625,0.00313339123367569,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2640,625,0.00503210927093067,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2650,625,0.00355019453393492,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2660,625,0.00254160254519069,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2670,625,0.0026751346039226,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2680,625,0.00215996505762898,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2690,625,0.00143527298133546,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2700,625,0.00216377266227796,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2710,625,0.00273050875157951,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2720,625,0.00204866118894162,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2730,625,0.00425230474121034,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2740,625,0.00621533526284655,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2750,625,0.00440960605928006,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2760,625,0.00324006125647465,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2770,625,0.00374994028757504,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2780,625,0.00260078282566584,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2790,625,0.00207239210695857,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2800,625,0.00278625923770498,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2810,625,0.0027020241269234,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2820,625,0.00282587207448505,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2830,625,0.00344140157452088,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2840,625,0.00288970110526085,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2850,625,0.00299060579193274,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2860,625,0.00211611297370715,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2870,625,0.00198870606445642,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2880,625,0.00204636431268287,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2890,625,0.00263675553509396,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2900,625,0.00194871508469032,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2910,625,0.0015946703283544,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2920,625,0.00194727590864563,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2930,625,0.000942844073166298,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2940,625,0.000892857142857143,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2950,625,0.000623471296340703,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2960,625,0.000293892435368655,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2970,625,0.000379792633222261,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2980,625,0.000739312439431329,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
2990,625,0.000247916699988804,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-06,0.1,800,2000,NA,17
0,16,0.714196428571429,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
10,390,0.692038413945463,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
20,609,0.666262192616692,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
30,625,0.611792950549516,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
40,625,0.546525398717082,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
50,625,0.480759942038319,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
60,625,0.406183195399074,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
70,625,0.324600393260199,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
80,625,0.241871308522637,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
90,625,0.171893410908892,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
100,625,0.107655928928141,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
110,625,0.055061616390716,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
120,625,0.0259197519804949,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
130,625,0.00996405983573033,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
140,625,0.00414039972158695,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,17
